age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
32,7,205072,9,3,15,1,1,1,0,0,48,40,0
35,5,310290,9,3,15,6,0,0,0,0,40,40,0
27,5,134048,7,5,4,2,1,1,0,0,45,40,0
40,5,91959,13,3,11,1,1,1,0,0,46,40,1
34,5,153942,11,3,13,1,1,1,0,0,40,40,0
34,3,234096,12,3,11,1,1,1,0,0,40,40,1
38,5,185330,10,5,4,4,1,0,0,0,25,40,0
28,5,163772,9,3,9,1,0,1,0,0,40,40,0
65,5,83800,10,3,7,1,1,1,0,0,27,40,0
61,5,139391,10,5,14,4,1,1,0,0,16,40,0
18,5,478380,7,5,13,4,1,0,0,0,25,40,0
35,6,186845,13,3,13,4,1,1,5178,0,50,40,1
45,5,262802,13,1,5,5,1,0,0,0,40,40,0
68,1,152157,9,7,1,2,1,0,0,0,20,40,0
25,5,114483,10,3,5,1,1,1,0,0,50,40,0
48,5,118023,15,1,13,2,1,1,0,0,13,40,0
19,5,220101,10,5,2,2,1,0,0,0,40,40,0
43,5,219424,13,5,5,2,0,0,0,0,50,40,1
54,5,186117,13,3,4,1,1,1,0,0,45,40,1
47,7,479611,13,1,13,2,1,1,0,0,50,40,0
25,5,80312,11,5,2,2,1,0,4865,0,40,40,0
30,5,108386,12,3,4,1,1,1,0,0,40,40,0
67,1,125926,10,3,1,1,1,1,0,0,8,40,0
35,5,177102,9,1,7,5,1,0,0,0,40,40,0
26,5,190762,10,3,13,1,1,1,0,0,18,40,0
61,5,180632,9,3,13,1,1,1,0,0,40,40,0
54,5,88019,9,1,9,5,1,1,0,0,32,40,0
50,5,135339,8,3,13,1,0,1,0,0,40,2,1
32,5,100662,5,6,8,5,1,0,0,0,40,5,0
34,5,183557,9,1,8,2,1,0,0,0,25,40,0
36,5,160035,9,5,9,2,1,1,0,0,40,40,0
50,5,306790,10,3,4,1,1,1,0,0,40,40,1
28,5,269246,7,3,6,1,1,1,0,0,40,40,0
22,5,308334,9,5,9,4,1,0,0,0,19,40,0
58,5,215190,7,3,9,1,1,1,0,0,20,40,0
27,5,419146,3,5,9,2,1,1,0,0,75,27,0
62,5,176839,13,3,14,1,1,1,0,0,38,40,0
36,6,184456,13,5,14,2,1,1,27828,0,55,40,1
21,3,309348,10,5,2,2,1,0,594,0,4,40,0
41,5,56795,14,3,11,6,1,0,0,0,45,10,0
28,5,201861,10,3,8,1,1,1,0,0,45,40,0
33,5,179509,13,3,7,1,1,1,0,0,40,40,0
54,5,291755,13,3,5,1,1,1,0,0,45,40,1
19,5,243941,10,5,13,4,0,0,0,1721,25,40,0
76,7,117169,4,5,6,2,1,1,0,0,30,40,0
25,1,100903,13,3,1,6,1,0,0,0,25,40,0
34,5,159322,13,3,5,1,1,1,0,0,50,40,1
40,5,262872,13,5,2,2,1,0,0,0,40,40,0
22,5,187052,7,5,13,5,1,0,0,0,30,40,0
17,5,277583,7,5,7,4,1,1,0,0,15,40,0
55,5,169071,10,1,9,2,1,0,0,0,20,40,0
51,3,96190,10,3,2,6,1,0,0,0,40,40,0
26,5,61603,3,3,7,1,0,1,0,0,40,27,0
44,5,43711,13,5,9,2,1,1,0,0,48,40,0
65,1,197883,6,3,1,1,1,1,0,0,70,40,0
54,5,99434,9,3,5,1,1,1,0,0,40,40,1
34,7,177639,12,5,4,2,1,1,0,0,40,40,0
42,5,201723,9,1,2,5,1,1,0,0,40,40,0
26,5,222248,9,5,4,2,1,1,0,0,70,40,0
39,5,86143,3,3,9,1,0,1,0,0,40,31,0
46,1,228620,7,7,1,5,0,0,0,0,40,40,0
34,5,346034,13,5,9,2,1,1,0,0,40,9,0
59,5,87510,9,1,4,2,1,1,0,0,40,40,0
20,5,37932,9,5,9,4,1,1,0,0,50,40,0
34,5,185063,10,3,8,1,1,1,0,0,45,40,1
62,1,125493,9,3,1,6,1,0,5178,0,40,35,1
51,5,159755,9,3,4,1,1,1,0,0,20,40,0
34,5,108837,10,3,7,1,1,1,0,0,40,40,1
47,5,110669,13,6,11,5,1,0,0,0,50,40,0
21,1,220115,10,5,1,4,1,1,0,0,20,40,0
30,7,45427,11,1,4,2,1,1,0,0,49,40,0
38,5,154669,9,6,13,2,1,1,0,0,60,40,0
45,5,261278,13,3,11,6,0,0,5178,0,40,31,1
23,5,71864,10,5,5,2,1,0,0,0,35,40,0
34,5,173495,10,3,4,1,1,1,0,0,48,40,1
22,5,254293,8,5,7,2,1,1,0,0,40,40,0
31,5,111883,9,5,4,3,1,1,0,0,40,40,0
50,5,146429,9,3,4,1,1,1,0,0,40,40,0
19,5,472807,2,5,7,3,1,1,0,0,52,27,0
28,5,285294,13,3,13,6,0,0,15024,0,45,40,1
23,5,184665,9,5,2,2,1,0,0,0,50,40,0
35,5,205852,9,3,7,1,1,1,0,0,40,40,0
28,5,83879,9,3,8,1,0,1,0,0,40,40,0
27,5,178564,10,5,2,4,1,1,0,0,30,40,0
46,6,168796,13,3,13,1,1,1,0,0,55,40,0
27,5,269444,9,1,7,2,1,1,0,0,40,40,0
25,5,47353,6,3,9,6,1,0,0,0,40,40,0
34,6,29254,10,3,4,1,1,1,0,0,70,40,0
33,5,155343,9,5,8,5,1,1,0,0,40,40,0
36,5,234271,10,5,4,2,1,0,0,0,40,40,0
30,5,257849,4,3,4,1,1,1,0,0,48,40,0
23,5,228230,10,3,13,6,1,0,0,0,47,40,0
36,5,227615,3,4,4,3,1,1,0,0,32,27,0
29,5,406826,13,5,11,2,1,0,0,0,45,40,0
50,7,27539,10,3,6,1,1,1,7688,0,40,40,1
19,5,97261,8,5,7,2,1,1,0,0,40,40,0
20,1,232022,10,5,1,4,1,0,0,0,40,40,0
52,2,168539,9,3,8,1,1,1,0,0,40,40,1
20,5,515797,9,3,4,1,1,1,0,0,40,40,0
22,5,351381,11,5,2,2,1,0,0,0,40,40,0
34,5,161018,10,3,13,1,1,1,0,0,55,40,1
60,5,26721,10,3,4,1,1,1,0,0,40,40,0
19,5,164123,7,5,9,2,0,1,0,0,40,40,0
59,7,98418,9,3,6,1,1,1,0,0,20,40,0
36,5,29814,9,5,15,3,1,1,0,0,50,40,0
25,5,254613,9,5,4,4,1,1,0,0,40,6,0
49,5,207677,4,1,4,2,1,1,0,0,70,40,0
25,7,217030,9,5,9,5,1,0,0,0,30,40,0
50,5,171199,7,1,9,5,1,0,0,0,40,40,0
44,5,198270,12,1,11,2,1,0,0,0,43,40,0
28,1,131310,9,6,1,5,1,0,0,0,40,40,0
33,5,79923,10,3,13,1,1,1,0,0,20,40,0
40,6,475322,13,6,4,4,1,1,0,0,50,40,0
56,5,134286,10,3,5,1,1,1,0,0,45,40,0
56,7,73746,10,3,5,1,1,1,0,0,50,40,1
23,5,125525,13,5,11,4,1,1,0,0,42,40,0
38,1,155676,9,1,1,5,0,0,0,0,40,40,0
21,5,304949,10,5,11,4,1,0,0,0,10,40,0
67,5,150516,4,3,4,1,1,1,0,0,24,40,0
54,8,249096,11,3,12,1,1,1,0,0,40,40,0
50,3,164127,9,5,9,2,0,0,0,0,40,40,0
59,5,304779,4,3,8,1,1,1,0,0,40,40,0
51,5,157043,7,7,7,5,0,0,0,0,40,40,0
30,5,396538,9,6,5,5,1,0,0,0,29,40,0
42,5,510072,9,3,4,1,1,1,0,0,40,40,1
64,1,200017,9,7,1,2,1,0,0,0,20,40,0
61,1,60641,13,5,1,2,1,0,0,0,45,40,0
26,5,89326,13,5,13,2,1,1,0,0,40,40,0
47,5,200471,11,3,2,1,1,1,4064,0,40,40,0
78,7,82815,10,3,4,1,1,1,0,0,3,40,1
24,7,117210,9,1,4,2,1,1,0,0,50,40,0
27,5,202206,7,6,6,3,1,1,0,0,40,34,0
51,5,123429,14,3,5,1,1,1,0,0,50,40,1
46,5,353512,9,3,8,1,1,1,0,0,40,40,1
55,7,26683,9,3,6,1,1,1,0,0,60,40,0
20,5,204641,10,5,9,4,1,1,0,0,40,40,0
30,5,225053,9,3,5,1,1,1,0,0,50,40,0
36,1,98776,10,5,1,2,1,1,0,0,30,40,0
19,5,263932,9,5,9,4,1,0,0,0,20,40,0
30,5,108247,13,3,11,1,1,1,0,0,40,40,1
31,7,369648,12,3,4,2,1,1,0,0,50,40,1
26,5,339324,9,3,8,1,1,1,0,0,96,40,0
59,1,145574,12,3,1,1,1,1,0,0,35,40,1
53,5,317313,9,3,15,1,1,1,0,0,60,40,1
24,3,162919,10,5,2,2,1,0,0,0,40,40,0
24,5,186314,10,6,11,4,1,1,0,0,54,40,0
36,5,254202,9,1,5,5,1,0,0,0,50,40,0
39,5,108140,14,3,5,1,1,1,0,0,50,40,1
53,5,287317,9,1,8,5,0,1,0,0,32,40,0
75,6,81534,9,7,13,3,0,1,0,0,35,40,1
36,5,35945,9,3,5,1,1,1,0,0,50,40,1
46,6,204928,10,3,13,1,1,1,0,0,40,40,0
56,6,208809,9,3,13,1,1,1,0,1902,40,40,1
29,5,133625,9,3,7,1,0,1,0,0,40,40,0
60,5,71683,5,3,8,1,1,1,0,0,49,40,0
58,5,570562,9,7,13,2,1,1,0,0,38,40,0
67,7,36876,9,3,6,1,1,1,0,0,55,40,0
35,5,253006,10,3,11,1,1,1,7688,0,38,40,1
39,7,50096,10,3,6,1,1,1,0,0,80,40,0
37,5,336880,10,3,15,1,1,1,0,0,50,40,0
54,1,135840,10,3,1,1,1,1,0,0,50,40,0
63,7,168048,15,3,11,1,1,1,0,0,30,40,0
47,5,187969,7,1,9,2,1,0,0,0,38,40,0
23,5,117363,13,5,2,4,1,0,0,0,40,40,0
55,5,256526,9,6,8,2,1,1,4865,0,45,40,0
49,5,304416,7,3,13,6,1,0,0,0,40,40,0
39,5,248011,11,3,8,1,1,1,5178,0,40,40,1
23,5,229826,9,5,8,4,1,1,0,0,40,40,0
19,5,159796,10,5,9,4,1,0,0,0,12,40,0
44,5,165346,14,3,5,1,1,1,0,0,40,40,1
25,5,25386,11,5,9,5,0,0,0,0,40,40,0
35,5,491000,11,1,11,4,0,1,0,0,40,40,0
23,3,247731,9,1,2,4,1,0,0,0,40,6,0
48,5,180532,11,3,4,1,1,1,0,0,40,40,0
48,5,189462,10,1,7,4,1,1,2176,0,40,40,0
44,5,419134,9,1,2,5,0,0,0,0,40,40,0
55,7,170166,13,3,5,6,1,0,0,0,25,40,0
33,7,173495,9,3,4,1,1,1,0,0,50,40,0
18,5,423024,8,5,7,4,1,1,0,0,20,40,0
24,5,72119,13,5,2,4,1,1,2202,0,30,40,0
32,3,19302,12,3,12,1,1,1,0,0,56,10,1
24,8,257621,13,5,11,2,1,0,0,0,20,40,0
44,6,118212,13,3,5,1,1,1,99999,0,70,40,1
27,5,259840,13,3,2,1,1,1,0,0,45,40,0
39,5,115289,12,3,14,1,1,1,0,0,40,11,1
26,3,159662,6,3,9,1,1,1,0,0,40,40,0
34,5,379798,14,3,5,1,1,1,0,0,40,40,1
38,5,227945,14,3,11,1,1,1,99999,0,65,40,1
41,8,36999,14,3,11,1,1,1,0,0,75,40,1
73,1,131982,13,3,1,1,0,1,0,0,5,41,0
32,6,124052,9,3,13,1,1,1,0,0,50,40,0
56,3,273084,14,3,5,1,0,1,0,0,40,40,1
59,5,170104,13,3,5,1,1,1,0,1977,50,40,1
44,5,96249,10,3,13,1,1,1,0,0,60,40,1
35,5,140915,13,5,13,4,0,1,0,1590,40,36,0
52,5,230657,9,3,8,1,0,1,3781,0,40,5,0
30,5,195576,10,5,11,4,1,1,3325,0,50,40,0
23,5,117767,13,3,13,1,1,1,0,0,40,40,0
43,5,112763,9,5,2,5,1,0,8614,0,43,40,1
61,5,79827,9,3,5,1,1,1,0,0,50,40,0
38,5,103925,9,5,2,5,1,0,0,0,35,40,0
68,5,161744,6,3,13,1,1,1,0,0,16,40,0
41,5,106679,14,5,5,2,1,1,27828,0,50,40,1
42,7,196514,10,5,11,2,1,1,0,0,40,40,0
48,1,61985,5,6,1,2,0,0,0,0,20,40,0
19,5,157605,9,1,9,2,1,0,0,0,40,40,0
31,5,137367,7,4,7,2,0,1,0,0,40,20,0
40,6,110862,12,3,4,1,1,1,0,2377,50,40,0
32,5,74883,13,5,14,2,0,0,0,0,40,31,0
51,6,98642,9,1,5,2,1,1,14084,0,40,40,1
44,3,144778,13,3,11,1,1,1,0,0,40,40,1
23,5,177787,13,5,13,4,1,0,0,0,30,10,0
30,1,103651,7,3,1,1,1,1,0,0,35,40,0
44,5,162108,13,5,11,2,1,0,0,0,45,40,0
24,5,217602,9,3,6,1,1,1,0,0,60,40,0
34,5,473133,9,3,13,1,1,1,0,0,60,40,0
17,5,113301,7,5,7,4,1,1,0,0,12,1,0
61,5,80896,14,3,11,1,0,1,0,0,45,20,1
30,3,168387,13,5,5,4,1,1,0,0,40,40,0
45,5,38950,13,5,4,2,1,1,0,0,40,40,0
22,5,107801,11,5,2,4,1,0,0,0,40,40,0
49,5,191277,10,3,9,1,1,1,0,0,40,40,0
39,5,205359,12,7,2,5,1,0,0,0,45,40,0
39,1,240226,9,3,1,1,0,1,0,0,40,40,0
34,5,203357,10,5,2,3,1,0,0,0,40,40,0
52,3,153064,10,3,5,1,1,1,0,0,40,40,1
24,5,202959,11,5,2,2,1,0,0,0,40,40,0
38,5,105150,13,3,11,1,1,1,0,0,45,40,1
19,5,238474,7,5,8,4,1,1,0,0,40,40,0
24,5,1085515,9,5,9,2,1,0,0,0,30,40,0
25,5,82560,12,5,9,4,1,1,0,0,43,40,0
71,5,55965,4,7,15,2,1,1,0,0,10,40,0
27,5,161087,9,3,11,6,0,0,0,0,40,40,0
28,5,261278,11,5,14,2,0,0,0,0,40,40,0
54,5,182187,11,3,12,1,0,1,15024,0,38,24,1
18,5,138917,7,5,13,4,0,0,0,0,10,40,0
49,5,200198,9,3,9,1,0,1,0,0,40,40,0
36,5,205359,9,4,9,5,1,0,0,0,25,40,0
57,5,250201,9,7,15,5,1,1,0,0,50,40,0
56,2,67153,14,3,5,1,1,1,0,0,40,33,1
17,5,244523,6,5,9,4,1,1,0,0,20,40,0
30,5,236599,9,3,5,1,1,1,0,0,50,40,0
41,5,108713,6,5,13,4,1,0,0,0,40,40,0
26,5,177147,9,5,7,4,1,1,0,0,40,40,0
61,5,129246,6,3,4,1,1,1,0,0,48,40,0
50,1,222381,10,1,1,5,1,1,0,0,40,40,0
24,5,145111,9,5,8,2,1,1,0,0,45,40,0
44,5,62258,7,5,9,2,1,0,0,0,40,40,0
38,8,108293,14,5,11,3,1,0,0,0,40,40,0
61,1,167284,4,7,1,2,0,0,0,0,40,40,0
25,5,97789,13,5,13,4,1,1,0,0,50,40,0
34,5,111415,9,3,13,1,1,1,0,0,70,40,0
38,5,374524,10,5,15,2,1,1,0,0,40,40,0
42,5,287244,9,3,4,1,1,1,0,0,55,40,0
17,1,341395,6,5,1,4,0,1,0,0,20,40,0
48,5,278039,4,3,8,1,1,1,0,0,40,40,0
38,5,98360,14,3,11,1,1,1,0,0,40,40,1
52,5,317032,9,3,4,1,1,1,0,0,50,40,1
55,8,294395,11,7,11,5,1,0,6849,0,40,40,0
41,7,240900,9,1,6,3,1,1,0,0,20,40,0
45,5,32896,3,5,8,4,1,0,0,0,35,40,0
49,5,97411,4,5,8,2,0,1,0,0,45,26,0
19,5,72355,10,5,9,2,1,1,0,0,20,40,0
39,5,342448,13,3,2,1,1,1,0,0,45,40,0
43,5,187702,10,5,9,2,1,1,2174,0,45,40,0
42,5,303388,10,3,5,1,1,1,0,0,65,40,0
17,5,112291,7,5,7,4,1,1,0,0,12,40,0
30,5,208668,12,5,11,2,0,0,0,0,25,40,0
61,3,28375,14,1,11,2,1,0,0,0,70,40,0
48,5,207277,14,3,5,1,1,1,15024,0,40,40,1
60,1,88675,9,3,1,1,1,1,0,0,40,40,0
57,5,47857,9,3,15,1,1,1,0,0,40,40,1
27,5,372500,3,3,7,1,1,1,0,0,45,27,0
24,5,190968,9,3,13,1,1,1,0,0,48,40,0
41,5,37997,8,1,15,2,1,1,0,0,84,40,1
42,5,257328,9,7,15,5,1,1,0,0,40,40,0
34,5,127610,13,5,11,4,1,0,0,0,15,40,0
22,1,139324,5,5,1,5,0,0,0,0,36,40,0
47,5,164423,9,1,5,5,1,0,0,0,43,40,0
50,5,104501,9,5,2,2,1,1,0,1980,40,40,0
30,5,56121,9,5,4,2,1,1,0,0,40,40,0
38,5,296212,13,3,4,1,1,1,0,0,45,40,0
31,5,157640,9,3,11,1,1,1,0,0,55,40,1
44,5,222504,10,3,2,6,1,0,0,0,45,40,1
34,5,261023,10,3,4,1,1,1,0,1651,38,40,0
52,5,146567,9,1,8,2,0,1,14344,0,40,40,1
34,5,116910,9,3,4,1,1,1,0,0,50,40,0
31,5,132601,10,3,5,1,1,1,0,0,40,40,0
68,5,185537,10,1,13,2,1,0,0,0,20,40,0
22,5,500720,9,5,2,4,1,0,0,0,40,27,0
42,5,182108,13,5,5,2,1,0,0,0,35,40,0
37,5,231491,9,3,4,1,1,1,0,0,35,40,0
36,7,239415,9,3,6,1,1,1,0,0,35,40,0
38,5,179262,10,1,2,5,1,0,0,0,30,40,0
72,9,121004,9,3,9,1,1,1,0,0,55,40,0
40,5,252392,3,3,9,1,1,1,0,0,40,27,0
19,5,163578,10,5,13,4,1,1,0,0,30,40,0
55,5,143266,11,3,4,1,1,1,0,0,50,19,1
30,5,285902,12,3,4,1,1,1,0,0,40,40,0
52,5,113094,13,6,2,5,1,0,0,1092,40,40,0
29,5,278637,13,3,13,1,1,1,3103,0,45,40,1
41,5,174540,10,3,11,1,0,1,0,0,4,40,0
29,5,188729,13,5,2,2,1,0,0,0,45,40,0
24,5,72143,13,5,13,2,1,0,0,0,20,40,0
46,7,328216,15,3,11,1,1,1,0,0,45,40,1
44,5,165815,9,3,5,1,1,1,0,0,60,40,1
17,5,317702,6,5,13,4,0,0,0,0,15,40,0
35,5,215323,11,1,9,5,1,0,0,0,35,40,0
38,5,192939,9,1,4,5,1,1,0,0,40,40,0
36,5,156352,5,5,7,4,1,1,0,0,40,40,0
24,5,155066,7,3,8,1,1,1,0,0,60,40,0
38,7,152621,13,3,6,1,1,1,0,0,99,40,0
19,5,298891,7,5,13,2,1,0,0,0,40,17,0
30,5,193298,9,3,15,1,1,1,0,0,45,40,0
36,3,150309,11,3,15,1,0,1,0,0,40,40,0
27,5,384308,10,5,4,2,1,1,0,0,45,40,0
27,5,305647,12,3,2,1,1,1,0,0,40,40,1
66,1,182378,4,3,1,1,1,1,0,0,30,40,0
65,2,23494,10,3,5,1,0,1,0,2174,40,40,1
37,5,421633,14,5,5,2,0,0,0,0,40,40,1
17,5,57723,7,5,13,4,1,1,0,0,30,40,0
19,1,307837,10,5,1,4,1,1,0,0,40,40,0
57,5,103540,3,3,15,1,0,1,0,0,50,40,0
54,7,136224,14,1,11,2,1,0,0,0,30,40,0
21,5,231573,10,5,9,2,1,0,0,0,40,40,0
43,5,242804,9,6,7,2,1,1,0,0,40,40,0
50,5,163671,9,3,4,1,1,1,0,0,40,40,0
38,5,287701,7,3,7,1,1,1,0,0,48,40,1
31,5,187560,9,3,11,1,1,1,15024,0,40,40,1
41,5,222504,15,1,11,5,1,0,0,0,38,40,0
20,5,41356,10,5,11,2,1,0,0,0,40,40,0
28,5,59335,13,3,2,3,1,0,0,0,15,40,0
62,5,84756,5,3,9,1,1,1,0,0,35,40,0
41,5,407425,8,1,8,2,0,0,0,0,40,40,0
37,5,162424,9,3,4,1,1,1,0,0,45,40,0
53,7,175456,10,3,6,1,1,1,0,0,30,40,0
28,5,52603,13,3,13,1,1,1,0,0,50,40,1
23,5,250630,14,5,11,2,1,0,0,0,30,40,0
46,7,233974,9,3,6,1,1,1,0,0,35,40,0
28,5,376302,9,5,13,2,1,0,0,0,45,40,0
50,5,195638,6,6,2,5,1,0,0,0,40,40,0
19,5,225775,10,5,4,2,1,1,0,0,45,27,0
84,5,388384,4,3,11,1,0,1,0,0,10,40,0
48,7,219021,15,3,11,1,1,1,0,0,35,40,1
61,7,168654,9,7,2,5,1,0,0,0,20,40,0
44,5,180609,10,1,4,2,1,1,0,0,42,40,0
32,5,114746,9,6,7,5,0,0,0,0,60,36,0
25,5,178037,10,5,2,4,1,1,0,0,35,40,0
47,8,160045,10,1,2,2,1,0,0,0,40,40,0
19,5,268524,10,5,13,4,1,0,0,0,15,40,0
37,5,174844,10,3,9,1,1,1,0,0,17,40,0
28,5,82488,9,1,14,4,0,0,0,0,40,40,0
34,5,221167,12,3,2,6,1,0,0,0,40,40,1
32,7,48014,10,1,9,2,1,0,0,0,35,40,0
24,5,217226,10,5,9,2,1,1,0,0,30,40,0
22,1,177902,10,5,1,2,0,0,0,0,25,40,0
30,5,39386,10,3,5,1,0,1,0,0,99,40,0
56,5,37394,14,3,5,1,1,1,0,0,40,40,0
30,5,115426,13,3,13,1,1,1,0,0,40,40,1
28,5,114158,10,5,2,4,1,0,0,0,26,40,0
40,5,119101,10,3,4,1,1,1,0,1887,68,40,1
28,5,360527,10,5,13,2,1,1,0,0,45,40,0
39,5,225544,8,5,7,2,1,1,0,0,40,40,0
33,7,108438,9,3,4,1,1,1,0,0,40,40,1
23,5,230315,10,5,9,2,0,1,0,0,40,7,0
32,5,158002,10,5,8,3,1,1,0,0,55,8,0
37,5,179468,9,3,4,1,1,1,0,0,40,40,0
71,5,99894,3,7,10,2,0,0,0,0,75,40,0
30,5,270889,10,3,2,1,1,1,0,0,40,40,1
20,5,42279,10,5,5,2,1,0,0,0,40,40,0
53,2,167380,9,3,15,1,1,1,0,1740,50,40,0
42,5,274913,9,1,4,5,1,1,0,0,45,40,0
44,5,35910,13,3,5,1,1,1,0,1902,56,40,1
26,5,68001,14,5,11,2,1,0,0,0,40,40,0
21,5,27162,10,5,9,4,1,0,0,0,16,40,0
37,7,286146,9,4,9,5,0,0,0,0,40,40,0
36,3,95462,13,1,11,5,1,0,0,0,40,40,0
25,5,50103,9,5,13,5,1,0,0,0,40,40,0
54,5,511668,16,3,5,1,1,1,0,1977,43,40,1
38,6,189679,13,3,11,1,1,1,0,0,50,40,1
29,5,115064,9,5,9,2,1,1,0,0,40,40,0
20,8,215443,10,5,4,4,1,1,0,0,38,40,0
32,5,174789,9,5,4,3,1,1,0,0,50,40,0
24,5,91999,12,5,5,2,1,1,0,0,20,40,0
59,2,100931,9,3,2,1,1,1,0,0,40,40,1
56,7,119069,13,3,2,1,1,1,0,0,40,40,1
40,7,277488,9,1,15,2,1,1,0,0,84,40,0
35,5,265662,13,3,13,1,1,1,0,0,40,40,1
38,5,114591,13,3,11,6,1,0,15024,0,40,40,1
24,5,227594,10,5,13,4,1,0,0,0,20,40,0
30,5,129707,10,3,13,1,1,1,0,1848,40,40,1
61,1,175032,9,3,1,1,1,1,0,0,40,40,0
36,5,133569,2,5,6,2,1,1,0,0,40,27,0
20,3,308654,10,5,12,4,0,0,0,0,20,40,0
36,5,156084,9,5,13,4,1,0,0,0,40,40,0
45,2,380127,13,5,5,2,1,0,0,0,40,40,0
22,5,210781,13,5,2,4,1,0,0,0,40,40,0
31,5,189759,9,5,6,2,1,1,0,2001,40,40,0
34,5,258675,9,5,15,4,1,1,0,0,40,40,0
24,5,223367,7,5,4,5,1,1,0,0,40,40,0
42,1,204817,5,5,1,4,0,1,0,0,35,40,0
23,5,409230,13,5,13,2,1,1,0,0,25,40,0
46,2,308077,15,6,11,5,1,0,0,0,40,12,1
60,5,159049,15,3,11,1,1,1,0,0,70,12,1
40,5,353142,10,1,8,5,0,0,0,0,40,40,0
55,5,143030,9,1,8,2,1,0,0,0,40,40,0
47,5,304857,14,6,14,2,1,1,27828,0,40,40,1
28,5,30912,9,3,9,1,1,1,0,0,43,40,0
55,5,125000,15,3,5,1,1,1,0,0,60,40,1
47,5,181363,14,3,11,1,1,1,0,0,40,40,1
54,5,338620,14,3,5,1,1,1,0,0,52,40,1
32,5,115989,7,3,9,6,1,0,0,0,60,40,0
38,5,111128,12,3,5,1,1,1,0,0,40,40,1
61,7,201273,10,7,8,2,1,0,0,0,40,40,0
62,6,137354,14,3,11,1,0,1,0,0,40,36,0
29,5,133420,10,3,4,1,1,1,5013,0,40,40,0
26,5,192208,9,5,12,2,0,0,0,0,32,40,0
19,5,220001,10,5,6,4,1,1,0,0,50,40,0
40,5,352612,6,3,4,1,1,1,0,0,40,40,0
36,5,169426,9,3,8,1,1,1,7298,0,40,40,1
42,5,319016,9,3,15,1,1,1,2885,0,45,40,0
55,5,119751,14,5,11,3,0,0,0,0,40,38,0
55,5,202220,9,3,9,6,0,0,2407,0,35,40,0
43,7,99220,13,3,13,1,1,1,0,0,40,40,1
39,5,111275,9,3,4,1,1,1,0,0,40,40,0
38,2,261241,10,3,2,1,1,1,0,0,45,40,1
28,5,261725,9,5,9,5,1,0,0,0,40,27,0
36,5,182013,10,1,14,5,1,0,0,0,40,40,0
49,5,40666,10,3,6,1,1,1,0,0,50,40,0
41,5,216461,10,1,2,4,0,0,0,0,40,40,0
60,5,320376,4,3,8,6,1,0,0,0,40,40,0
35,5,282951,13,3,5,1,1,1,0,0,70,40,0
36,8,166697,13,1,11,5,1,0,0,0,40,40,0
51,5,290856,9,3,2,1,1,1,0,0,40,40,1
23,5,455361,9,5,9,2,1,1,0,0,40,14,0
51,5,82783,9,3,4,1,1,1,0,0,40,40,0
17,5,56536,7,5,13,4,1,0,1055,0,18,20,0
33,7,109959,10,3,13,1,1,1,0,0,25,40,0
50,5,177927,9,1,12,2,1,1,0,0,40,40,0
38,5,192337,8,3,4,1,1,1,0,0,40,40,1
18,5,236272,9,5,2,4,1,0,0,0,35,40,0
26,5,33610,9,5,15,4,1,1,0,0,40,40,0
21,5,209483,10,5,13,4,1,0,0,0,47,40,0
26,5,247006,9,3,5,1,1,1,0,0,52,40,0
30,3,311913,9,3,2,6,1,0,0,0,40,40,1
39,1,204756,10,1,1,2,1,0,0,0,20,40,0
33,3,300681,9,5,9,2,0,1,0,0,40,40,0
42,8,24264,10,1,15,5,1,1,0,0,38,40,0
28,5,266070,15,5,11,2,1,0,0,0,50,40,0
20,5,226978,9,5,9,4,1,1,0,0,35,40,0
66,3,362165,13,7,11,2,0,0,0,2206,25,40,0
31,5,341672,10,3,2,1,0,1,0,0,50,20,0
36,5,179488,10,1,2,5,1,1,0,0,40,3,0
39,2,243872,12,5,11,2,1,1,0,0,40,40,1
52,5,259583,9,3,2,1,1,1,0,0,40,40,0
61,5,159822,4,3,4,1,1,1,7688,0,40,32,1
27,5,219863,9,3,15,1,1,1,0,0,40,40,0
45,5,206947,9,1,2,2,1,0,0,0,50,40,0
21,5,245572,5,5,9,4,0,1,0,0,40,40,0
25,5,38488,9,5,2,4,1,0,0,0,40,40,0
24,5,182504,10,5,9,4,1,0,0,0,25,40,0
38,5,193815,12,3,5,1,1,1,0,0,55,23,0
51,1,521665,10,3,1,1,1,1,0,0,24,40,0
29,5,46442,13,3,11,6,1,0,0,1902,50,40,1
45,5,60267,9,1,2,5,1,0,0,0,38,40,0
59,5,264357,6,3,15,1,1,1,0,0,50,40,0
41,5,191814,9,3,2,4,1,1,0,0,40,40,0
23,5,107882,13,5,2,4,1,0,0,0,40,40,0
43,5,174575,10,1,2,2,1,1,0,0,45,40,0
17,5,143331,7,5,13,4,1,1,0,0,20,40,0
32,5,126132,13,3,5,1,1,1,15024,0,50,40,1
42,5,198619,11,3,8,1,1,1,0,0,40,40,0
68,5,211287,14,3,5,1,1,1,0,2392,40,40,1
55,2,238192,9,3,14,1,1,1,0,1887,40,40,1
43,5,257780,9,3,2,1,1,1,0,0,40,40,0
61,5,183355,9,3,2,1,1,1,0,0,40,40,1
28,5,148429,9,3,8,1,1,1,0,0,40,40,0
47,5,71221,9,1,8,5,1,0,0,0,60,40,0
