age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
33,3,76107,9,2,2,2,1,1,4386,0,60,1,1
59,7,36085,15,2,4,2,1,1,15024,0,60,1,1
32,3,220333,9,2,7,2,1,1,7298,0,46,1,1
58,3,105363,9,2,10,2,1,1,0,0,40,24,0
19,3,198668,8,1,7,4,1,1,0,0,47,1,0
43,3,157473,9,1,6,1,1,0,0,0,40,1,0
20,3,126568,9,1,7,1,1,1,0,0,40,1,0
56,7,220896,9,2,2,2,1,1,0,0,40,1,1
57,4,236048,9,3,1,5,1,0,0,0,40,1,0
42,3,34218,15,3,4,1,1,1,99999,0,80,1,1
62,3,155915,6,2,10,2,1,1,0,0,40,1,0
37,3,139684,9,3,10,1,1,1,0,0,45,1,0
34,3,23778,13,3,7,5,1,1,0,0,40,1,0
24,3,236804,10,3,6,1,1,1,0,0,40,1,0
78,3,454321,2,7,3,6,1,1,0,0,20,37,0
43,3,229148,13,1,1,1,0,1,0,0,50,33,0
60,5,119986,9,2,5,2,1,1,0,0,40,1,0
39,5,455399,9,2,13,2,0,1,15024,0,40,1,1
21,3,301694,9,1,7,1,1,1,0,0,35,6,0
64,6,155142,9,7,12,1,0,1,0,0,20,1,0
27,3,259652,13,1,2,1,1,0,0,0,40,1,0
44,1,156642,9,3,4,1,1,0,0,0,39,1,0
37,3,94208,2,3,5,5,1,0,0,0,35,6,0
31,3,117719,9,2,5,2,1,1,0,0,40,24,0
27,5,100817,13,2,4,3,0,0,0,0,40,1,0
31,3,144990,9,4,10,5,0,0,0,0,40,1,0
37,7,198841,13,2,6,2,1,1,0,0,50,1,1
43,3,223881,13,2,11,2,1,1,7298,0,40,1,1
18,3,264017,10,1,5,4,1,1,0,0,16,11,0
23,1,26842,11,6,1,3,1,0,0,0,30,1,0
40,3,477345,4,2,3,2,1,1,0,2057,40,6,0
22,3,267412,1,1,5,4,0,0,594,0,20,3,0
61,7,190610,13,2,6,2,1,1,0,0,45,1,1
63,3,281237,10,7,2,1,1,0,0,0,40,1,0
59,3,254593,13,2,6,2,1,1,0,0,55,1,1
33,3,159187,10,2,10,2,1,1,0,0,54,1,1
51,1,200450,9,2,5,2,1,1,0,0,40,1,1
38,5,140854,9,2,13,2,1,1,0,0,40,1,1
52,3,242517,9,2,1,3,1,0,7688,0,40,1,1
47,2,294671,9,2,6,2,1,1,0,0,55,1,1
20,1,68358,10,1,1,4,1,0,0,0,10,1,0
53,3,107096,13,1,6,5,1,1,0,1669,50,1,0
43,3,244419,9,1,10,5,0,0,0,0,40,1,0
26,2,195636,6,1,2,1,1,1,0,0,75,1,1
39,3,368586,9,3,8,1,1,0,0,0,37,8,0
30,3,215808,9,5,3,1,1,1,0,0,60,1,0
45,3,165822,13,2,2,2,1,1,0,0,50,1,1
25,3,193379,9,1,8,1,1,1,0,0,40,1,0
45,3,120121,13,2,6,2,1,1,0,0,50,1,0
25,5,311603,13,1,4,1,1,0,0,0,55,1,0
48,3,323798,12,2,4,2,1,1,0,1902,38,1,1
32,3,253890,9,2,7,2,1,1,0,0,40,1,0
67,6,105252,10,2,12,2,1,1,0,0,20,1,0
37,3,220696,9,2,1,2,1,1,0,0,40,1,0
51,3,194097,10,2,2,3,1,0,0,0,30,1,1
28,3,181291,10,2,5,4,1,0,7688,0,40,1,1
28,3,258594,13,1,5,1,1,0,0,0,50,1,0
28,3,138976,9,1,7,1,0,1,0,0,48,1,0
22,3,81145,9,1,5,5,1,0,0,0,40,1,0
32,3,250853,11,3,1,1,1,1,0,0,40,1,0
35,6,365739,10,1,12,4,1,1,0,0,40,1,0
32,3,257863,13,1,1,1,1,0,0,0,50,1,0
27,3,203697,14,1,11,4,1,1,0,0,50,1,0
54,3,87205,9,5,1,1,1,0,0,0,45,1,0
66,2,195161,15,1,4,1,1,1,0,0,20,5,0
41,3,470486,2,4,3,5,1,1,0,1719,40,6,0
46,5,93557,13,2,4,2,1,1,3103,0,50,1,1
39,3,107991,10,2,2,2,1,1,0,0,45,1,1
51,3,63081,12,2,4,3,1,0,0,0,40,1,1
26,3,73988,10,1,4,1,1,1,0,0,40,1,0
53,3,136080,9,3,15,1,1,0,0,0,50,1,0
38,1,49115,10,2,1,2,1,1,0,0,27,1,0
30,3,314649,9,4,9,5,0,1,0,0,40,5,0
18,3,166224,9,1,5,4,1,0,0,0,20,1,0
44,6,118484,15,2,12,2,1,1,0,0,80,1,0
56,5,291529,14,2,4,2,1,1,0,0,50,1,1
41,2,252392,3,2,7,2,1,1,0,0,96,6,0
42,3,86912,13,3,5,1,1,1,0,0,40,1,0
44,3,193537,5,1,15,5,1,0,0,0,50,8,0
33,3,83231,9,2,5,3,1,0,0,0,40,1,0
43,3,325461,10,3,11,1,1,1,0,0,45,1,0
21,3,36011,10,1,6,1,1,1,0,0,40,1,0
45,3,274869,9,3,1,5,1,0,0,0,40,1,0
38,3,178322,9,2,6,2,1,1,0,0,70,1,1
38,3,67666,14,1,2,1,0,0,0,0,38,1,0
33,3,153005,6,2,7,2,1,1,0,0,40,1,0
27,3,138269,9,2,2,2,1,1,0,0,45,1,1
33,3,265204,9,3,10,5,0,0,0,0,40,1,0
43,3,437318,10,2,8,2,1,1,0,0,40,1,1
38,3,208109,13,3,2,5,1,1,0,0,50,1,0
50,2,91103,9,2,7,2,1,1,0,0,51,1,1
57,1,388225,10,2,4,2,1,1,0,0,40,1,1
76,2,42162,9,7,2,1,1,0,0,0,2,1,0
52,2,417227,9,2,8,2,1,1,0,0,70,1,0
36,1,180220,9,2,2,2,1,1,0,0,50,1,0
30,3,187560,10,1,6,1,1,1,0,0,50,1,0
39,3,127573,9,1,2,1,1,0,2202,0,45,1,0
51,4,68898,10,2,2,2,1,1,0,0,40,1,1
31,3,78662,9,5,6,5,1,0,0,0,40,6,0
56,3,158776,7,2,6,2,1,1,0,0,55,1,0
28,3,164575,10,2,1,2,1,1,0,0,40,1,0
38,3,328301,10,1,6,5,1,0,0,0,40,1,0
49,3,213897,13,2,6,2,0,1,0,0,50,30,1
40,3,230684,9,2,4,2,1,1,0,0,40,1,1
23,3,381679,10,1,11,6,1,0,0,0,40,1,0
44,5,360884,14,3,4,5,1,0,0,0,40,1,0
36,1,256992,13,2,1,3,1,0,0,0,40,1,1
31,3,112115,9,1,1,4,1,1,0,0,40,1,0
24,3,113577,10,1,6,1,1,1,0,0,40,1,0
35,3,189382,10,1,1,1,1,0,0,0,38,1,0
45,3,201080,10,2,6,2,1,1,0,0,60,1,1
46,3,344415,16,2,4,2,1,1,0,0,40,1,1
57,3,201232,9,2,15,2,1,1,0,0,30,1,0
20,3,332194,9,1,3,4,0,1,0,0,20,1,0
30,3,216864,5,3,2,5,1,0,0,0,40,1,0
60,3,290922,9,3,2,1,1,0,0,0,27,1,0
42,5,223548,14,1,4,1,1,1,0,0,40,1,0
25,3,109419,10,1,2,1,1,0,8614,0,45,1,1
27,3,135296,13,2,2,3,1,0,0,0,40,1,1
59,1,100270,14,3,4,1,1,0,0,0,60,1,0
18,3,99497,8,1,5,4,0,0,0,0,30,1,0
26,6,223665,9,3,12,5,1,0,0,0,84,1,0
48,7,341762,10,2,2,2,1,1,0,0,50,1,1
41,3,236483,9,2,7,2,1,1,0,0,40,1,0
20,6,311570,9,2,12,6,1,0,0,0,32,1,0
36,3,588739,13,3,6,1,1,0,0,0,40,4,0
44,7,79521,13,2,9,2,1,1,15024,0,55,1,1
36,3,327435,10,1,1,4,1,0,0,0,40,1,0
32,3,229636,12,2,3,2,1,1,5013,0,60,1,0
26,3,124483,13,1,4,1,0,1,0,0,25,4,0
58,3,218764,11,7,4,5,1,0,0,0,45,1,0
39,1,178100,13,1,4,1,1,0,0,0,40,1,0
19,6,197057,10,1,12,4,0,1,0,0,30,1,0
39,3,191161,9,5,7,5,1,1,0,0,55,1,0
65,3,266828,9,7,7,1,1,1,1848,0,40,1,0
29,3,251526,10,2,11,3,1,0,0,0,20,1,0
22,6,145964,9,1,12,5,1,1,0,0,40,1,0
23,3,307149,13,1,4,4,1,0,0,0,25,1,0
36,3,37238,13,1,11,1,1,1,0,0,42,1,0
32,3,129020,13,2,5,2,1,1,0,0,40,1,0
30,3,209432,9,2,1,3,1,0,0,0,40,1,0
38,3,139364,13,1,1,1,1,1,0,0,40,1,1
25,4,169124,10,2,7,2,1,1,0,0,40,1,0
41,3,116391,13,2,2,2,1,1,0,0,40,1,1
31,3,176025,9,1,11,5,0,0,0,0,40,1,0
66,2,44712,9,2,7,3,1,0,0,0,15,1,0
35,2,190759,10,3,7,4,1,1,0,0,40,1,0
36,3,185692,4,2,9,2,1,1,0,0,35,1,0
17,3,80576,6,1,5,4,1,0,0,0,16,1,0
31,3,282173,10,2,7,2,1,1,0,0,40,6,0
20,3,187158,9,1,10,4,1,0,0,0,40,1,0
25,3,214468,13,1,6,4,1,0,0,0,40,1,0
59,2,185410,10,2,6,2,1,1,0,0,70,1,0
37,3,87757,12,1,2,1,1,1,0,0,45,1,0
42,3,449578,10,2,7,2,1,1,0,0,48,1,1
31,3,309028,13,1,4,1,1,0,0,0,40,1,0
32,3,155293,8,3,6,1,1,0,0,1762,45,1,0
46,3,32825,9,2,8,2,1,1,0,0,60,1,0
36,3,216845,2,2,5,2,1,1,0,0,40,6,0
45,1,149640,13,2,1,2,1,1,0,0,38,1,1
19,1,140985,10,1,5,4,1,1,0,0,20,1,0
38,3,218188,12,1,5,4,1,0,0,0,25,1,0
27,1,187327,9,5,13,1,1,1,0,0,45,1,0
33,3,182511,11,3,1,5,1,0,0,0,40,1,0
55,2,157639,5,2,6,2,1,1,0,0,58,1,0
46,5,258498,14,3,4,5,1,0,0,0,40,1,0
29,3,87632,7,2,10,2,1,1,0,0,40,1,0
22,3,228394,10,1,1,4,1,0,0,0,36,1,0
59,1,200732,14,2,4,2,0,1,0,0,50,14,1
36,3,49657,13,2,4,2,1,1,0,0,50,1,1
27,5,106179,13,4,4,1,1,0,0,0,50,1,0
21,3,135267,12,1,4,1,1,0,0,0,36,1,0
65,6,486436,10,2,12,2,1,1,0,0,45,1,1
29,3,69757,13,3,2,6,1,0,0,0,50,1,0
53,3,190319,13,2,6,2,0,1,0,1485,40,19,1
20,3,188409,10,1,8,1,1,1,0,0,60,1,0
54,3,181246,10,2,6,2,1,1,0,0,40,1,0
32,3,103573,10,2,10,2,1,1,0,0,40,1,0
18,3,180725,7,1,5,4,1,1,0,0,16,1,0
26,1,34862,10,2,1,2,0,1,0,0,38,5,0
55,7,275236,11,2,2,2,1,1,0,0,48,1,1
40,2,76487,13,1,4,1,1,1,0,0,50,1,0
37,4,75073,12,1,13,1,0,1,0,0,42,1,0
23,3,231929,9,1,7,4,1,1,0,0,40,1,0
45,3,186410,10,3,1,1,1,1,0,0,38,1,0
42,2,344624,16,1,4,1,1,1,0,0,99,1,1
66,3,97847,11,2,7,2,1,1,0,0,38,1,0
30,3,387521,13,2,2,2,1,1,7298,0,40,1,1
25,6,193511,13,1,12,4,1,0,0,0,35,26,0
20,3,325033,8,1,5,4,0,1,0,0,35,1,1
37,3,285637,9,1,8,1,0,1,0,0,50,1,0
20,3,186014,9,1,5,1,1,0,0,0,38,1,0
27,3,203160,9,2,10,2,1,1,0,0,40,1,0
20,6,190290,10,1,12,4,1,1,0,0,35,1,0
33,3,219553,12,2,2,2,1,1,0,0,50,1,0
53,3,290882,4,2,10,2,1,1,0,0,40,6,0
54,3,133403,5,2,10,2,1,1,0,1902,35,1,0
33,3,150154,13,2,6,2,1,1,0,0,40,1,0
22,3,203076,6,2,3,2,1,1,0,0,40,1,0
39,3,158592,10,1,6,4,1,1,0,0,40,1,0
23,4,215115,10,1,1,4,1,0,0,0,25,1,0
20,3,117476,10,1,3,4,1,1,0,0,40,1,0
19,3,159269,10,1,5,4,1,1,0,0,18,1,0
24,3,189924,11,1,2,4,1,0,0,0,60,1,0
32,5,226296,14,2,4,2,1,1,0,0,50,1,1
38,3,103886,10,3,5,1,1,1,0,0,40,1,0
34,4,148508,10,3,11,1,1,0,0,0,40,1,0
39,3,79586,10,2,11,2,0,1,0,0,35,4,1
40,6,95049,11,5,12,4,1,0,0,0,40,5,0
45,7,192835,13,2,2,2,1,1,0,0,45,1,1
21,3,316184,9,1,5,6,0,1,0,0,40,1,0
49,3,132476,16,3,11,5,1,1,7430,0,40,1,1
44,3,76487,9,2,8,2,1,1,0,0,40,1,0
18,3,302712,9,1,5,1,1,0,0,0,35,1,0
42,3,225193,13,2,2,2,1,1,0,0,40,1,0
49,3,102092,7,7,7,1,1,1,2174,0,40,1,0
51,3,173754,9,2,8,2,1,1,0,0,40,1,1
20,3,38238,7,1,5,4,1,1,0,0,25,1,0
41,3,212027,7,2,7,2,0,1,0,0,40,1,0
25,3,173593,10,1,2,4,1,1,0,0,75,1,0
27,5,132718,9,1,8,4,0,1,0,0,40,1,0
23,3,103588,9,1,5,4,1,1,0,0,40,1,0
37,5,75387,9,2,5,2,1,1,0,0,40,1,0
22,3,38444,13,1,4,1,1,0,0,0,10,1,0
21,3,35603,9,1,13,1,0,1,0,0,11,1,0
24,3,588484,9,1,3,4,1,1,594,0,40,1,0
62,6,191118,9,2,12,2,1,1,0,0,40,1,0
70,6,88638,9,2,12,3,1,0,0,0,8,1,0
61,3,27086,9,3,8,1,1,1,0,0,40,1,0
63,3,184319,10,2,5,2,1,1,0,0,24,1,0
31,3,307375,10,1,5,1,0,0,0,0,40,1,0
17,3,93511,7,1,6,4,1,0,0,0,15,1,0
23,3,32950,10,1,3,4,1,1,0,0,40,1,0
40,3,313945,10,2,7,2,1,1,0,0,40,1,0
47,5,275517,10,3,1,1,1,0,0,0,72,1,0
55,3,132145,5,2,6,2,1,1,0,0,45,1,0
37,2,377798,10,3,7,1,1,1,0,0,50,1,0
48,3,198000,13,1,6,6,1,0,0,0,38,1,1
67,3,166591,9,3,15,5,0,0,1848,0,99,1,0
72,2,117030,10,2,5,2,1,1,0,0,40,1,0
31,5,275369,10,1,13,1,0,1,0,0,40,1,0
24,3,300584,10,2,7,2,1,1,0,0,45,1,0
27,5,230997,13,1,4,1,1,0,0,0,45,1,0
32,3,73199,8,1,9,4,0,1,0,0,40,14,0
61,3,362068,12,2,2,2,1,1,0,0,50,1,1
34,3,162604,9,1,7,6,0,1,0,0,40,1,0
40,3,86143,11,2,3,4,0,1,0,0,40,14,0
39,3,116477,11,3,11,1,1,0,0,0,40,1,0
49,2,102308,15,2,4,2,1,1,15024,0,35,1,1
57,7,199067,4,2,2,2,1,1,0,0,90,36,1
47,3,205100,10,2,6,2,1,1,0,0,45,1,1
38,3,127493,12,7,6,5,1,0,0,0,35,1,0
77,2,34761,4,2,9,2,1,1,0,0,40,1,0
20,3,221480,10,1,11,5,1,0,0,0,8,1,0
37,2,216473,6,2,7,2,1,1,0,0,30,1,0
43,7,147206,12,1,2,1,1,1,27828,0,45,1,1
50,3,162868,9,3,5,1,1,0,0,0,45,1,0
68,2,335701,4,7,5,1,1,0,0,0,40,1,0
55,3,250322,9,3,1,1,1,0,0,0,40,1,0
52,5,182856,14,1,4,1,1,1,10520,0,45,1,1
24,3,97743,9,1,5,1,1,1,0,0,37,1,0
42,3,227065,13,1,1,1,1,1,0,0,60,1,0
51,3,59840,9,3,3,1,1,1,2174,0,40,1,0
26,3,140446,9,2,3,3,1,0,0,0,40,1,0
32,4,86150,13,2,2,3,0,0,0,1977,40,1,1
51,3,147876,10,1,1,4,1,0,0,0,40,1,0
26,3,219199,9,1,3,1,1,1,0,0,40,1,0
46,3,28497,10,2,6,2,1,1,0,0,8,1,0
27,3,405177,9,1,1,4,1,0,0,0,35,1,0
29,3,320451,13,4,6,6,0,1,0,0,40,5,0
71,2,30661,4,2,9,2,1,1,6514,0,40,1,1
30,5,38268,9,5,5,5,1,1,0,0,40,1,1
42,3,199900,10,2,7,2,1,1,0,0,52,1,0
39,7,172538,9,2,2,2,1,1,0,0,60,1,1
17,3,194517,7,1,9,4,1,0,0,0,18,1,0
20,3,129024,10,1,1,4,1,0,0,0,35,1,0
37,3,203828,9,3,10,5,1,1,0,0,40,1,0
40,3,146659,12,1,4,1,1,1,0,0,40,1,0
27,3,29261,12,1,5,6,1,1,0,0,42,1,0
19,3,366109,6,1,5,6,1,1,0,0,40,1,0
29,3,212091,10,3,13,1,1,1,0,0,40,1,0
42,3,202872,9,2,1,3,1,0,0,0,36,1,1
31,3,373903,13,2,1,2,1,1,0,0,40,1,1
41,3,289403,9,3,11,1,0,1,0,0,40,5,0
21,3,60552,9,1,1,4,1,0,0,0,40,1,0
46,3,188325,10,2,10,2,1,1,0,0,50,1,1
21,6,398480,10,1,12,4,1,0,0,0,40,1,0
37,4,254202,14,1,2,1,1,0,27828,0,50,1,1
41,7,277858,13,7,2,1,0,0,0,0,45,1,0
50,3,102346,9,3,1,5,1,0,0,0,36,5,0
34,3,226629,8,5,6,5,1,0,0,0,34,1,0
47,3,219632,2,7,10,5,1,1,0,0,40,6,0
21,3,449101,9,1,2,1,1,0,0,0,40,1,0
49,3,330535,16,3,2,5,1,1,0,0,40,1,1
38,3,202937,14,1,2,1,1,0,0,0,40,1,1
43,4,269733,14,2,2,2,1,1,0,0,40,1,1
40,2,355856,13,4,2,1,0,1,0,0,40,1,0
48,7,275100,9,2,2,2,1,1,0,0,70,36,1
30,1,136997,9,3,2,5,1,0,0,0,40,1,0
38,3,136931,12,1,1,1,0,0,0,0,38,19,0
31,6,346736,9,1,12,6,1,0,0,0,45,1,0
30,5,264936,13,5,4,5,1,0,0,0,40,1,0
37,3,269722,9,1,1,4,1,1,0,0,38,1,0
28,3,251905,14,1,6,1,1,1,0,0,42,1,0
57,3,180636,10,2,7,2,1,1,0,0,40,1,0
25,3,116915,10,1,7,6,1,1,0,0,40,1,0
40,2,182516,12,2,1,3,1,0,0,0,40,1,0
49,5,199862,9,2,10,2,1,1,0,2179,40,1,0
44,3,127482,10,2,11,2,1,1,7688,0,40,1,1
44,3,142968,9,7,5,5,1,0,0,0,40,1,0
18,3,115258,6,1,7,5,1,1,0,0,40,1,0
45,3,190822,9,2,5,2,1,1,0,0,31,1,0
50,5,68898,16,2,2,2,1,1,0,0,55,1,1
17,7,151999,8,1,1,4,1,0,0,0,16,1,0
28,2,236471,9,2,7,2,1,1,0,0,40,1,0
38,5,29075,10,2,1,3,0,0,5013,0,40,1,0
43,1,186990,9,2,7,2,1,1,0,0,37,1,0
48,3,210369,9,1,7,4,1,1,0,0,40,1,0
57,6,179644,11,2,12,3,1,0,0,0,5,1,0
28,3,119128,12,2,10,2,1,1,0,0,40,1,0
46,3,188386,9,3,5,4,1,1,0,0,40,1,0
28,3,120645,9,1,10,4,0,0,0,0,40,1,0
58,5,303176,9,3,7,1,1,1,0,0,40,1,0
23,3,358434,13,1,4,5,0,0,0,0,40,1,0
57,3,36091,9,5,5,5,0,0,0,0,40,1,0
48,3,250648,14,2,4,2,1,1,0,0,35,1,1
49,3,131918,10,2,10,2,1,1,0,0,50,1,1
40,2,151504,10,2,7,2,1,1,0,0,60,1,1
41,3,161880,9,5,10,1,0,1,0,0,50,1,0
45,3,123681,9,2,3,2,1,1,0,0,40,1,0
27,3,94090,10,2,10,2,1,1,0,0,50,1,0
22,6,129980,10,1,12,1,1,1,0,0,25,1,0
50,3,237258,14,1,2,1,1,1,27828,0,48,1,1
65,2,147377,14,2,4,2,1,1,0,0,16,1,0
36,4,253627,10,2,1,2,1,1,0,0,40,8,1
63,6,528618,6,2,12,2,1,1,0,0,40,1,0
22,3,27881,9,2,9,2,1,1,0,0,45,1,0
28,3,79874,11,1,10,1,1,1,0,0,40,1,0
18,3,156981,7,1,6,4,1,0,0,0,20,1,0
46,5,195418,13,2,4,2,0,1,0,0,40,1,1
37,3,175185,7,1,10,1,1,1,0,0,40,1,0
46,3,273796,9,2,8,2,1,1,0,0,65,1,1
37,1,373699,15,2,4,2,1,1,0,0,60,1,1
31,3,82508,10,1,1,1,1,1,0,0,40,1,0
38,3,162551,9,1,2,1,0,0,0,0,35,39,0
24,3,166297,13,1,4,4,0,1,0,0,25,1,0
25,5,100125,13,1,1,1,1,0,0,0,40,1,0
30,3,175690,10,1,1,5,0,0,0,0,40,1,0
45,3,184441,4,1,10,5,1,0,0,0,42,1,0
28,7,167737,14,2,6,2,1,1,5178,0,40,1,1
58,3,186121,13,3,2,1,1,1,0,0,40,1,0
44,2,177851,15,2,4,2,1,1,0,0,60,1,0
35,3,106961,9,2,6,2,1,1,0,0,60,1,0
54,3,419712,9,2,8,2,0,1,0,0,40,1,0
40,5,208875,14,3,4,1,1,0,0,0,50,1,0
24,3,373628,13,1,6,4,1,0,0,1504,40,1,0
26,3,331861,13,1,7,1,1,1,0,0,50,10,0
29,3,249948,13,1,1,1,1,0,0,0,50,1,0
50,3,99316,11,2,4,2,1,1,0,0,40,1,0
22,3,252570,10,2,2,3,1,0,0,0,40,1,0
17,3,89160,8,1,15,4,1,0,0,0,18,1,0
25,3,49092,9,2,8,2,1,1,0,0,50,1,0
35,3,87757,13,1,2,1,1,1,0,0,40,1,0
42,3,806552,10,2,2,2,1,1,0,0,50,1,1
45,2,70754,15,2,4,2,1,1,7298,0,60,1,1
28,3,150437,9,1,5,1,1,0,0,0,60,1,0
71,6,46836,4,5,12,1,0,1,0,0,15,1,0
34,1,117186,9,2,13,2,1,1,0,0,40,1,1
49,3,239625,14,2,2,2,1,1,0,0,40,1,1
39,3,128483,10,2,5,3,1,0,0,0,60,1,0
17,3,53367,8,1,5,6,1,0,0,0,25,1,0
20,3,358355,5,1,10,5,1,0,0,0,40,1,0
53,3,139522,9,2,5,3,1,0,0,1573,40,15,0
26,3,93017,11,2,3,2,1,1,0,0,40,1,0
49,3,101320,13,1,11,1,1,0,0,1564,40,11,1
57,7,105582,13,2,2,2,1,1,0,2415,40,1,1
40,3,121718,13,3,2,1,1,1,0,0,55,1,1
19,3,111836,9,1,8,4,1,1,0,0,35,1,0
58,3,96840,9,7,7,5,1,0,0,0,37,1,0
62,5,176839,14,2,4,2,1,1,0,0,10,1,0
41,5,193553,10,2,13,2,0,1,0,0,64,1,1
46,3,168232,9,4,3,1,1,1,0,0,40,1,0
53,2,146325,9,2,7,2,1,1,0,0,40,31,1
33,3,111567,13,1,6,4,1,1,0,0,40,1,0
58,3,478354,13,2,2,2,1,1,99999,0,50,1,1
30,3,209768,11,2,10,2,1,1,0,0,40,1,1
27,3,188909,9,1,3,5,0,0,0,0,40,1,0
32,2,321313,9,1,7,4,0,1,0,0,40,1,0
19,6,264228,10,1,12,4,1,0,0,0,12,1,0
22,3,345066,6,1,5,5,0,0,0,0,40,1,0
56,2,32855,10,2,9,2,1,1,0,0,50,1,0
33,7,287372,10,2,2,2,1,1,0,0,50,1,1
36,3,214807,9,3,5,5,1,0,0,0,40,1,0
29,5,275110,10,2,13,4,0,1,0,0,40,1,0
32,3,352089,9,3,1,1,1,0,0,0,38,1,0
33,1,110171,13,3,4,1,1,0,0,1092,40,1,0
20,3,211391,10,1,6,1,1,0,0,0,25,1,0
51,3,91506,9,2,8,2,1,1,7688,0,40,1,1
52,3,180949,10,2,8,2,1,1,0,0,30,1,0
64,7,169072,6,2,8,2,1,1,0,0,50,1,0
33,3,264554,13,2,4,2,1,1,0,0,45,1,1
38,3,99065,13,1,1,1,1,0,0,0,50,1,1
30,3,201122,13,2,4,2,1,1,0,0,40,1,1
67,7,323636,9,2,7,2,1,1,0,0,15,11,0
37,5,184112,16,3,4,1,1,0,0,0,40,1,1
55,3,243367,9,3,6,5,1,0,0,0,37,1,0
25,1,149248,10,1,5,1,0,1,0,0,40,1,0
41,5,248748,13,1,4,5,0,0,0,0,40,1,0
31,3,242616,13,3,11,5,1,0,0,0,40,1,0
51,3,207246,10,2,1,3,1,0,0,1902,40,1,1
75,2,343631,9,2,9,2,0,1,0,0,15,1,0
53,3,403121,9,3,1,1,1,0,0,0,30,1,0
36,2,184435,7,1,8,1,0,1,0,0,40,1,0
47,2,181405,15,2,4,2,1,1,15024,0,40,1,1
67,2,75140,9,2,9,2,1,1,0,0,25,1,0
29,2,467936,10,1,9,1,1,1,0,0,40,5,0
32,2,181212,10,5,9,5,1,0,0,0,65,1,0
42,3,324421,9,3,6,1,1,1,0,0,20,1,0
41,3,344624,13,2,2,2,1,1,7688,0,50,1,1
46,3,98735,13,5,4,5,1,0,0,0,50,1,0
48,5,186172,12,2,13,2,1,1,0,0,40,1,1
55,4,107157,9,2,13,2,1,1,0,0,40,1,0
68,6,353871,9,7,12,1,1,0,0,0,40,1,0
49,2,175958,10,1,5,1,1,1,0,0,20,1,0
62,3,252134,4,3,3,1,1,0,0,0,40,2,0
30,3,95923,12,4,1,5,1,0,0,0,45,1,0
56,5,203250,10,2,13,2,1,1,0,0,40,1,0
37,3,296212,9,5,3,1,1,1,0,0,48,1,0
22,3,333838,10,1,5,1,1,1,0,0,40,1,0
56,3,345730,9,2,3,2,1,1,0,0,40,1,0
53,4,128141,13,5,1,1,0,1,0,0,40,1,0
53,3,249347,11,3,7,1,1,1,0,0,40,2,1
51,3,171914,5,7,7,1,1,1,0,0,30,1,0
41,3,344519,9,3,2,1,1,0,13550,0,60,1,1
34,7,196385,9,2,2,2,1,1,0,0,50,1,0
24,3,87546,10,2,1,3,1,0,0,0,40,1,0
40,2,85668,9,2,7,2,1,1,0,0,40,1,0
23,3,126613,13,1,1,4,1,0,0,0,40,1,0
28,3,239753,9,1,5,1,1,0,0,0,40,1,0
53,3,162796,9,2,10,2,0,1,0,0,40,1,0
52,4,197189,10,2,1,2,1,1,0,0,44,1,1
33,1,25806,16,2,4,2,0,1,0,0,20,5,0
28,3,89813,9,3,3,1,1,0,0,0,40,1,0
45,1,142167,14,3,1,1,0,0,0,0,40,5,0
40,3,171589,13,2,1,2,1,1,0,0,40,1,1
60,3,203985,10,2,5,2,1,1,0,0,40,1,1
24,3,394191,8,1,8,4,1,1,0,0,55,12,0
50,3,155433,13,7,4,5,1,0,0,0,40,1,0
44,3,39581,13,5,11,5,0,0,0,0,40,1,0
19,3,305834,9,1,5,1,1,0,0,0,40,1,0
36,7,200220,9,1,2,1,1,1,0,0,55,1,0
33,3,229732,12,1,11,1,1,1,0,0,40,1,0
52,3,190333,6,2,10,2,1,1,0,0,50,1,0
51,3,155983,9,2,7,2,1,1,0,0,50,1,0
44,3,211351,10,2,6,3,1,0,4386,0,40,1,1
19,6,505168,5,1,12,6,1,0,0,0,40,1,0
49,3,256417,9,2,2,2,1,1,5013,0,40,6,0
17,6,165069,6,1,12,4,1,1,0,1721,40,1,0
20,3,249385,10,1,7,4,1,0,0,0,20,1,0
53,3,168723,12,2,11,2,1,1,0,0,40,1,1
25,3,165866,11,1,9,1,1,1,0,0,20,1,0
48,3,48553,10,1,2,1,1,1,0,0,72,1,0
27,3,244751,9,1,1,4,0,1,0,0,40,1,0
21,3,228230,10,1,5,4,1,0,0,0,15,1,0
29,3,152951,9,2,3,2,1,1,0,0,40,1,0
47,1,29023,16,2,4,2,0,1,0,0,40,4,1
48,2,136455,10,2,5,3,1,0,0,0,60,1,0
38,6,245372,10,2,12,2,1,1,0,0,75,1,1
19,6,155863,10,1,12,4,1,0,0,1602,30,1,0
37,3,126675,10,7,10,6,1,1,0,0,40,5,0
37,3,184659,9,2,10,2,1,1,5013,0,44,1,0
39,4,33289,9,7,4,5,1,0,0,0,60,1,0
35,3,111377,9,5,8,1,1,1,0,0,40,1,0
33,3,103651,9,3,5,1,1,1,0,0,60,1,0
56,3,53481,9,2,10,2,1,1,0,0,40,1,0
23,3,238917,3,1,3,6,1,1,0,0,40,26,0
25,3,167495,10,1,1,5,1,0,0,0,40,1,0
47,4,114222,12,2,1,2,1,1,0,0,55,1,1
